source_file,main_player,player_color,opponent,event,site,date,year,round,white,black,white_elo,black_elo,result,result_label,player_result,eco,opening,num_plies,num_moves,captures,checks,castles,promotions,white_castled,black_castled,player_captures,player_checks,player_castled,player_promotions,opponent_captures,opponent_checks,style
Karpov.pgn,Karpov,black,"Balshan, Amikam",WchT U26,Graz,1972.??.??,1972,2,"Balshan, Amikam","Karpov, Anatoly",2200.0,2630.0,1/2-1/2,draw,draw,C69,,133,66.5,25,6,1,0,True,False,12,3,False,0,13,3,positional
Karpov.pgn,Karpov,white,"Adorjan, Andras",WchT U26,Graz,1972.??.??,1972,3,"Karpov, Anatoly","Adorjan, Andras",2630.0,2475.0,1/2-1/2,draw,draw,D88,,82,41.0,19,4,2,0,True,True,10,3,True,0,9,1,positional
Karpov.pgn,Karpov,black,"Estevez, Guillermo",WchT U26,Graz,1972.??.??,1972,4,"Estevez, Guillermo","Karpov, Anatoly",2395.0,2630.0,0-1,black_win,win,B44,,110,55.0,18,3,2,0,True,True,10,0,True,0,8,3,positional
Karpov.pgn,Karpov,black,"Albano, Marco",WchT U26,Graz,1972.??.??,1972,4,"Albano, Marco","Karpov, Anatoly",2200.0,2630.0,1/2-1/2,draw,draw,B41,,99,49.5,24,5,2,0,True,True,12,4,True,0,12,1,positional
Karpov.pgn,Karpov,white,"Gouveia, Carlos Eduardo",WchT U26,Graz,1972.??.??,1972,5,"Karpov, Anatoly","Gouveia, Carlos Eduardo",2630.0,2200.0,1-0,white_win,win,B43,,103,51.5,16,3,2,0,True,True,9,2,True,0,7,1,positional
Karpov.pgn,Karpov,white,"Huebner, Robert",WchT U26,Graz,1972.??.??,1972,6,"Karpov, Anatoly","Huebner, Robert",2630.0,2590.0,1-0,white_win,win,B42,,148,74.0,20,11,2,0,True,True,11,2,True,0,9,9,positional
Karpov.pgn,Karpov,white,"Stoica, Valentin",WchT U26,Graz,1972.??.??,1972,7,"Karpov, Anatoly","Stoica, Valentin",2630.0,2285.0,1-0,white_win,win,B92,,77,38.5,13,0,2,0,True,True,7,0,True,0,6,0,positional
Karpov.pgn,Karpov,white,"Markland, Peter R",WchT U26,Graz,1972.??.??,1972,8,"Karpov, Anatoly","Markland, Peter R",2630.0,2420.0,1-0,white_win,win,B61,,59,29.5,14,1,2,0,True,True,7,1,True,0,7,0,positional
Karpov.pgn,Karpov,white,"Smyslov, Vassily",URS-chT Moscow,Moscow,1972.??.??,1972,?,"Karpov, Anatoly","Smyslov, Vassily",2630.0,2620.0,1-0,white_win,win,C42,,83,41.5,13,0,2,0,True,True,7,0,True,0,6,0,positional
Karpov.pgn,Karpov,white,"Kuzmin, Gennadi P",URS-chT Moscow,Moscow,1972.??.??,1972,?,"Karpov, Anatoly","Kuzmin, Gennadi P",2630.0,2520.0,1/2-1/2,draw,draw,B44,,60,30.0,6,0,2,0,True,True,3,0,True,0,3,0,positional
