source_file,main_player,player_color,opponent,event,site,date,year,round,white,black,white_elo,black_elo,result,result_label,player_result,eco,opening,num_plies,num_moves,captures,checks,castles,promotions,white_castled,black_castled,player_captures,player_checks,player_castled,player_promotions,opponent_captures,opponent_checks
Karpov.pgn,Karpov,white,"Gelfand, Boris",Linares,Linares,1993.??.??,1993,6,"Karpov, Anatoly","Gelfand, Boris",2725.0,2690.0,1-0,white_win,win,D43,,89,44.5,17,4,2,0,True,True,9,4,True,0,8,0
Karpov.pgn,Karpov,black,"Shirov, Alexei",Linares,Linares,1993.??.??,1993,7,"Shirov, Alexei","Karpov, Anatoly",2670.0,2725.0,1/2-1/2,draw,draw,E12,,53,26.5,12,2,2,0,True,True,6,1,True,0,6,1
Karpov.pgn,Karpov,white,"Kamsky, Gata",Linares,Linares,1993.??.??,1993,8,"Karpov, Anatoly","Kamsky, Gata",2725.0,2655.0,1-0,white_win,win,E89,,153,76.5,25,9,1,0,False,True,12,2,False,0,13,7
Karpov.pgn,Karpov,black,"Ljubojevic, Ljubomir",Linares,Linares,1993.??.??,1993,9,"Ljubojevic, Ljubomir","Karpov, Anatoly",2605.0,2725.0,0-1,black_win,win,A28,,80,40.0,13,4,2,0,True,True,7,3,True,0,6,1
Karpov.pgn,Karpov,white,"Kasparov, Gary",Linares,Linares,1993.??.??,1993,10,"Karpov, Anatoly","Kasparov, Gary",2725.0,2805.0,0-1,black_win,loss,E86,,54,27.0,13,2,1,1,False,True,7,0,False,0,6,2
Karpov.pgn,Karpov,black,"Jussupow, Artur",Linares,Linares,1993.??.??,1993,11,"Jussupow, Artur","Karpov, Anatoly",2645.0,2725.0,0-1,black_win,win,E29,,80,40.0,27,7,2,0,True,True,14,2,True,0,13,5
Karpov.pgn,Karpov,white,"Kramnik, Vladimir",Linares,Linares,1993.??.??,1993,12,"Karpov, Anatoly","Kramnik, Vladimir",2725.0,2685.0,1/2-1/2,draw,draw,B13,,198,99.0,24,27,1,0,True,False,12,15,True,0,12,12
Karpov.pgn,Karpov,black,"Bareev, Evgeny",Linares,Linares,1993.??.??,1993,13,"Bareev, Evgeny","Karpov, Anatoly",2670.0,2725.0,1/2-1/2,draw,draw,E32,,86,43.0,19,4,2,0,True,True,9,3,True,0,10,1
Karpov.pgn,Karpov,white,"Polgar, Zsuzsa",Amber-rapid 2nd,Monte Carlo,1993.??.??,1993,1,"Karpov, Anatoly","Polgar, Zsuzsa",2725.0,2560.0,1/2-1/2,draw,draw,D20,,97,48.5,24,9,0,0,False,False,12,5,False,0,12,4
Karpov.pgn,Karpov,black,"Polgar, Zsuzsa",Amber-blind 2nd,Monte Carlo,1993.??.??,1993,1,"Polgar, Zsuzsa","Karpov, Anatoly",2560.0,2725.0,0-1,black_win,win,E15,,104,52.0,22,6,2,0,True,True,11,2,True,0,11,4
Karpov.pgn,Karpov,black,"Christiansen, Larry Mark",Amber-rapid 2nd,Monte Carlo,1993.??.??,1993,2,"Christiansen, Larry Mark","Karpov, Anatoly",2620.0,2725.0,0-1,black_win,win,C10,,114,57.0,26,4,2,0,True,True,14,1,True,0,12,3
Karpov.pgn,Karpov,white,"Christiansen, Larry Mark",Amber-blind 2nd,Monte Carlo,1993.??.??,1993,2,"Karpov, Anatoly","Christiansen, Larry Mark",2725.0,2620.0,1-0,white_win,win,A55,,89,44.5,13,2,2,0,True,True,7,2,True,0,6,0
Karpov.pgn,Karpov,black,"Seirawan, Yasser",Amber-blind 2nd,Monte Carlo,1993.??.??,1993,3,"Seirawan, Yasser","Karpov, Anatoly",2595.0,2725.0,0-1,black_win,win,C69,,72,36.0,17,1,2,0,True,True,9,1,True,0,8,0
Karpov.pgn,Karpov,white,"Seirawan, Yasser",Amber-rapid 2nd,Monte Carlo,1993.??.??,1993,3,"Karpov, Anatoly","Seirawan, Yasser",2725.0,2595.0,1/2-1/2,draw,draw,D41,,65,32.5,19,3,2,0,True,True,9,1,True,0,10,2
Karpov.pgn,Karpov,white,"Kortschnoj, Viktor",Amber-blind 2nd,Monte Carlo,1993.??.??,1993,4,"Karpov, Anatoly","Kortschnoj, Viktor",2725.0,2605.0,1-0,white_win,win,E12,,77,38.5,17,3,2,0,True,True,9,2,True,0,8,1
Karpov.pgn,Karpov,black,"Kortschnoj, Viktor",Amber-rapid 2nd,Monte Carlo,1993.??.??,1993,4,"Kortschnoj, Viktor","Karpov, Anatoly",2605.0,2725.0,1/2-1/2,draw,draw,A17,,108,54.0,16,1,2,0,True,True,8,0,True,0,8,1
Karpov.pgn,Karpov,black,"Polgar, Judit",Amber-blind 2nd,Monte Carlo,1993.??.??,1993,5,"Polgar, Judit","Karpov, Anatoly",2595.0,2725.0,1-0,white_win,loss,B14,,63,31.5,12,1,2,0,True,True,5,1,True,0,7,0
Karpov.pgn,Karpov,white,"Polgar, Judit",Amber-rapid 2nd,Monte Carlo,1993.??.??,1993,5,"Karpov, Anatoly","Polgar, Judit",2725.0,2595.0,0-1,black_win,loss,A48,,56,28.0,10,0,2,0,True,True,5,0,True,0,5,0
Karpov.pgn,Karpov,white,"Piket, Jeroen",Amber-blind 2nd,Monte Carlo,1993.??.??,1993,6,"Karpov, Anatoly","Piket, Jeroen",2725.0,2245.0,1-0,white_win,win,E82,,77,38.5,15,0,2,0,True,True,8,0,True,0,7,0
Karpov.pgn,Karpov,black,"Piket, Jeroen",Amber-rapid 2nd,Monte Carlo,1993.??.??,1993,6,"Piket, Jeroen","Karpov, Anatoly",2245.0,2725.0,1/2-1/2,draw,draw,E15,,145,72.5,26,5,2,0,True,True,13,3,True,0,13,2
Karpov.pgn,Karpov,white,"Polugaevsky, Lev",Amber-rapid 2nd,Monte Carlo,1993.??.??,1993,7,"Karpov, Anatoly","Polugaevsky, Lev",2725.0,2635.0,1/2-1/2,draw,draw,E32,,121,60.5,23,6,2,0,True,True,11,2,True,0,12,4
Karpov.pgn,Karpov,black,"Polugaevsky, Lev",Amber-blind 2nd,Monte Carlo,1993.??.??,1993,7,"Polugaevsky, Lev","Karpov, Anatoly",2635.0,2725.0,1/2-1/2,draw,draw,E18,,78,39.0,18,3,2,0,True,True,9,1,True,0,9,2
Karpov.pgn,Karpov,white,"Anand, Viswanathan",Amber-blind 2nd,Monte Carlo,1993.??.??,1993,8,"Karpov, Anatoly","Anand, Viswanathan",2725.0,2710.0,1/2-1/2,draw,draw,D18,,92,46.0,18,0,2,0,True,True,9,0,True,0,9,0
Karpov.pgn,Karpov,black,"Anand, Viswanathan",Amber-rapid 2nd,Monte Carlo,1993.??.??,1993,8,"Anand, Viswanathan","Karpov, Anatoly",2710.0,2725.0,0-1,black_win,win,B17,,136,68.0,24,5,2,0,True,True,13,4,True,0,11,1
Karpov.pgn,Karpov,white,"Short, Nigel D",Amber-rapid 2nd,Monte Carlo,1993.??.??,1993,9,"Karpov, Anatoly","Short, Nigel D",2725.0,2655.0,1/2-1/2,draw,draw,D58,,81,40.5,23,1,2,0,True,True,11,1,True,0,12,0
Karpov.pgn,Karpov,black,"Short, Nigel D",Amber-blind 2nd,Monte Carlo,1993.??.??,1993,9,"Short, Nigel D","Karpov, Anatoly",2655.0,2725.0,0-1,black_win,win,B11,,100,50.0,22,9,2,0,True,True,12,4,True,0,10,5
Karpov.pgn,Karpov,black,"Ivanchuk, Vassily",Amber-rapid 2nd,Monte Carlo,1993.??.??,1993,10,"Ivanchuk, Vassily","Karpov, Anatoly",2710.0,2725.0,1-0,white_win,loss,C92,,79,39.5,18,3,2,0,True,True,9,1,True,0,9,2
Karpov.pgn,Karpov,white,"Ivanchuk, Vassily",Amber-blind 2nd,Monte Carlo,1993.??.??,1993,10,"Karpov, Anatoly","Ivanchuk, Vassily",2725.0,2710.0,1-0,white_win,win,E81,,102,51.0,21,1,1,0,False,True,11,1,False,0,10,0
Karpov.pgn,Karpov,white,"Ljubojevic, Ljubomir",Amber-rapid 2nd,Monte Carlo,1993.??.??,1993,11,"Karpov, Anatoly","Ljubojevic, Ljubomir",2725.0,2605.0,0-1,black_win,loss,E16,,118,59.0,18,12,2,0,True,True,8,7,True,0,10,5
Karpov.pgn,Karpov,black,"Ljubojevic, Ljubomir",Amber-blind 2nd,Monte Carlo,1993.??.??,1993,11,"Ljubojevic, Ljubomir","Karpov, Anatoly",2605.0,2725.0,1/2-1/2,draw,draw,B10,,113,56.5,26,2,2,0,True,True,13,0,True,0,13,2
Karpov.pgn,Karpov,white,"Smyslov, Vassily",Moscow blitz,Moscow,1993.??.??,1993,?,"Karpov, Anatoly","Smyslov, Vassily",2725.0,2530.0,1-0,white_win,win,A91,,72,36.0,20,1,2,0,True,True,11,0,True,0,9,1
Karpov.pgn,Karpov,white,"Timman, Jan H",Moscow blitz,Moscow,1993.??.??,1993,?,"Karpov, Anatoly","Timman, Jan H",2725.0,2635.0,1-0,white_win,win,A70,,69,34.5,16,4,2,0,True,True,8,1,True,0,8,3
Karpov.pgn,Karpov,black,"Bareev, Evgeny",Moscow blitz,Moscow,1993.??.??,1993,?,"Bareev, Evgeny","Karpov, Anatoly",2670.0,2725.0,0-1,black_win,win,E12,,78,39.0,15,1,2,0,True,True,8,1,True,0,7,0
Karpov.pgn,Karpov,black,"Goldin, Alexander",Moscow blitz,Moscow,1993.??.??,1993,?,"Goldin, Alexander","Karpov, Anatoly",2555.0,2725.0,0-1,black_win,win,D01,,80,40.0,17,4,2,0,True,True,9,4,True,0,8,0
Karpov.pgn,Karpov,black,"Ivanchuk, Vassily",Moscow blitz,Moscow,1993.??.??,1993,?,"Ivanchuk, Vassily","Karpov, Anatoly",2710.0,2725.0,0-1,black_win,win,E32,,64,32.0,16,2,1,0,False,True,9,2,True,0,7,0
Karpov.pgn,Karpov,white,"Budnikov, Alexandar",Moscow blitz,Moscow,1993.??.??,1993,?,"Karpov, Anatoly","Budnikov, Alexandar",2725.0,2520.0,1-0,white_win,win,A52,,53,26.5,11,1,2,0,True,True,6,0,True,0,5,1
Karpov.pgn,Karpov,black,"Ljubojevic, Ljubomir",Moscow blitz,Moscow,1993.??.??,1993,?,"Ljubojevic, Ljubomir","Karpov, Anatoly",2605.0,2725.0,1/2-1/2,draw,draw,A22,,47,23.5,13,0,2,0,True,True,6,0,True,0,7,0
Karpov.pgn,Karpov,black,"Vaganian, Rafael A",Moscow blitz,Moscow,1993.??.??,1993,?,"Vaganian, Rafael A","Karpov, Anatoly",2615.0,2725.0,1/2-1/2,draw,draw,A07,,56,28.0,12,0,2,0,True,True,6,0,True,0,6,0
Karpov.pgn,Karpov,white,"Dreev, Alexey",Moscow blitz,Moscow,1993.??.??,1993,?,"Karpov, Anatoly","Dreev, Alexey",2725.0,2560.0,0-1,black_win,loss,D45,,79,39.5,12,1,2,0,True,True,6,1,True,0,6,0
Karpov.pgn,Karpov,black,"Shirov, Alexei",Moscow blitz,Moscow,1993.??.??,1993,?,"Shirov, Alexei","Karpov, Anatoly",2670.0,2725.0,0-1,black_win,win,E25,,76,38.0,18,2,2,0,True,True,9,2,True,0,9,0
Karpov.pgn,Karpov,black,"Sherbakov, Ruslan",Moscow blitz,Moscow,1993.??.??,1993,?,"Sherbakov, Ruslan","Karpov, Anatoly",2570.0,2725.0,0-1,black_win,win,E32,,80,40.0,17,2,1,0,False,True,9,2,True,0,8,0
Karpov.pgn,Karpov,white,"Ivanovic, Bozidar",Moscow blitz,Moscow,1993.??.??,1993,?,"Karpov, Anatoly","Ivanovic, Bozidar",2725.0,2470.0,1-0,white_win,win,D94,,43,21.5,6,1,2,0,True,True,3,0,True,0,3,1
Karpov.pgn,Karpov,black,"Timman, Jan H",FIDE-Wch,NLD/INA,1993.??.??,1993,1,"Timman, Jan H","Karpov, Anatoly",2620.0,2760.0,0-1,black_win,win,B17,,112,56.0,21,11,1,0,False,True,11,2,True,0,10,9
Karpov.pgn,Karpov,white,"Timman, Jan H",FIDE-Wch,NLD/INA,1993.??.??,1993,2,"Karpov, Anatoly","Timman, Jan H",2760.0,2620.0,0-1,black_win,loss,E15,,92,46.0,23,5,2,0,True,True,12,0,True,0,11,5
Karpov.pgn,Karpov,black,"Timman, Jan H",FIDE-Wch,NLD/INA,1993.??.??,1993,3,"Timman, Jan H","Karpov, Anatoly",2620.0,2760.0,1/2-1/2,draw,draw,B17,,97,48.5,18,4,1,0,False,True,9,4,True,0,9,0
Karpov.pgn,Karpov,white,"Timman, Jan H",FIDE-Wch,NLD/INA,1993.??.??,1993,4,"Karpov, Anatoly","Timman, Jan H",2760.0,2620.0,1/2-1/2,draw,draw,D43,,40,20.0,10,3,2,0,True,True,5,2,True,0,5,1
Karpov.pgn,Karpov,black,"Timman, Jan H",FIDE-Wch,NLD/INA,1993.??.??,1993,5,"Timman, Jan H","Karpov, Anatoly",2620.0,2760.0,1/2-1/2,draw,draw,A29,,109,54.5,19,5,2,0,True,True,9,1,True,0,10,4
Karpov.pgn,Karpov,white,"Timman, Jan H",FIDE-Wch,NLD/INA,1993.??.??,1993,6,"Karpov, Anatoly","Timman, Jan H",2760.0,2620.0,1-0,white_win,win,D39,,65,32.5,13,7,1,0,True,False,7,5,True,0,6,2
Karpov.pgn,Karpov,black,"Timman, Jan H",FIDE-Wch,NLD/INA,1993.??.??,1993,7,"Timman, Jan H","Karpov, Anatoly",2620.0,2760.0,1/2-1/2,draw,draw,B17,,41,20.5,8,3,1,0,False,True,4,3,True,0,4,0
Karpov.pgn,Karpov,white,"Timman, Jan H",FIDE-Wch,NLD/INA,1993.??.??,1993,8,"Karpov, Anatoly","Timman, Jan H",2760.0,2620.0,1/2-1/2,draw,draw,D39,,55,27.5,14,2,2,0,True,True,7,0,True,0,7,2
Karpov.pgn,Karpov,black,"Timman, Jan H",FIDE-Wch,NLD/INA,1993.??.??,1993,9,"Timman, Jan H","Karpov, Anatoly",2620.0,2760.0,1/2-1/2,draw,draw,A46,,93,46.5,16,2,2,0,True,True,8,0,True,0,8,2
Karpov.pgn,Karpov,white,"Timman, Jan H",FIDE-Wch,NLD/INA,1993.??.??,1993,10,"Karpov, Anatoly","Timman, Jan H",2760.0,2620.0,1-0,white_win,win,D85,,105,52.5,21,10,1,0,False,True,10,6,False,0,11,4
Karpov.pgn,Karpov,black,"Timman, Jan H",FIDE-Wch,NLD/INA,1993.??.??,1993,11,"Timman, Jan H","Karpov, Anatoly",2620.0,2760.0,1/2-1/2,draw,draw,E15,,21,10.5,0,1,2,0,True,True,0,1,True,0,0,0
Karpov.pgn,Karpov,white,"Timman, Jan H",FIDE-Wch,NLD/INA,1993.??.??,1993,12,"Karpov, Anatoly","Timman, Jan H",2760.0,2620.0,1/2-1/2,draw,draw,D79,,102,51.0,16,2,2,0,True,True,8,2,True,0,8,0
Karpov.pgn,Karpov,black,"Timman, Jan H",FIDE-Wch,NLD/INA,1993.??.??,1993,13,"Timman, Jan H","Karpov, Anatoly",2620.0,2760.0,1/2-1/2,draw,draw,A12,,53,26.5,14,0,2,0,True,True,7,0,True,0,7,0
Karpov.pgn,Karpov,white,"Timman, Jan H",FIDE-Wch,NLD/INA,1993.??.??,1993,14,"Karpov, Anatoly","Timman, Jan H",2760.0,2620.0,1-0,white_win,win,D39,,105,52.5,23,3,2,0,True,True,11,1,True,0,12,2
Karpov.pgn,Karpov,black,"Timman, Jan H",FIDE-Wch,NLD/INA,1993.??.??,1993,15,"Timman, Jan H","Karpov, Anatoly",2620.0,2760.0,0-1,black_win,win,E32,,68,34.0,16,4,1,0,False,True,9,4,True,0,7,0
Karpov.pgn,Karpov,white,"Timman, Jan H",FIDE-Wch,NLD/INA,1993.??.??,1993,16,"Karpov, Anatoly","Timman, Jan H",2760.0,2620.0,1-0,white_win,win,E81,,117,58.5,20,4,2,0,True,True,10,2,True,0,10,2
Karpov.pgn,Karpov,black,"Timman, Jan H",FIDE-Wch,NLD/INA,1993.??.??,1993,17,"Timman, Jan H","Karpov, Anatoly",2620.0,2760.0,1/2-1/2,draw,draw,B12,,66,33.0,12,7,0,0,False,False,6,1,False,0,6,6
Karpov.pgn,Karpov,white,"Timman, Jan H",FIDE-Wch,NLD/INA,1993.??.??,1993,18,"Karpov, Anatoly","Timman, Jan H",2760.0,2620.0,1/2-1/2,draw,draw,E81,,76,38.0,20,7,2,0,True,True,10,2,True,0,10,5
Karpov.pgn,Karpov,black,"Timman, Jan H",FIDE-Wch,NLD/INA,1993.??.??,1993,19,"Timman, Jan H","Karpov, Anatoly",2620.0,2760.0,1/2-1/2,draw,draw,E12,,85,42.5,25,4,0,0,False,False,12,0,False,0,13,4
Karpov.pgn,Karpov,white,"Timman, Jan H",FIDE-Wch,NLD/INA,1993.??.??,1993,20,"Karpov, Anatoly","Timman, Jan H",2760.0,2620.0,0-1,black_win,loss,A33,,80,40.0,18,7,1,0,False,True,9,0,False,0,9,7
Karpov.pgn,Karpov,black,"Timman, Jan H",FIDE-Wch,NLD/INA,1993.??.??,1993,21,"Timman, Jan H","Karpov, Anatoly",2620.0,2760.0,1/2-1/2,draw,draw,E32,,37,18.5,7,1,2,0,True,True,3,1,True,0,4,0
Karpov.pgn,Karpov,white,"Romanishin, Oleg M",Tilburg,Tilburg,1993.??.??,1993,2,"Karpov, Anatoly","Romanishin, Oleg M",2760.0,2615.0,1-0,white_win,win,E15,,75,37.5,18,3,2,0,True,True,9,1,True,0,9,2
Karpov.pgn,Karpov,black,"Romanishin, Oleg M",Tilburg,Tilburg,1993.??.??,1993,2,"Romanishin, Oleg M","Karpov, Anatoly",2615.0,2760.0,1/2-1/2,draw,draw,E15,,163,81.5,23,13,2,0,True,True,11,4,True,0,12,9
Karpov.pgn,Karpov,black,"Vyzmanavin, Alexey",Tilburg rapid20,Tilburg,1993.??.??,1993,3,"Vyzmanavin, Alexey","Karpov, Anatoly",2605.0,2760.0,0-1,black_win,win,E14,,82,41.0,18,1,2,0,True,True,10,0,True,0,8,1
Karpov.pgn,Karpov,black,"Vyzmanavin, Alexey",Tilburg,Tilburg,1993.??.??,1993,3,"Vyzmanavin, Alexey","Karpov, Anatoly",2605.0,2760.0,1/2-1/2,draw,draw,E15,,35,17.5,8,1,2,0,True,True,4,1,True,0,4,0
Karpov.pgn,Karpov,white,"Vyzmanavin, Alexey",Tilburg rapid20,Tilburg,1993.??.??,1993,3,"Karpov, Anatoly","Vyzmanavin, Alexey",2760.0,2605.0,1-0,white_win,win,E15,,85,42.5,18,2,2,0,True,True,8,0,True,0,10,2
Karpov.pgn,Karpov,white,"Vyzmanavin, Alexey",Tilburg,Tilburg,1993.??.??,1993,3,"Karpov, Anatoly","Vyzmanavin, Alexey",2760.0,2605.0,1/2-1/2,draw,draw,A29,,84,42.0,16,1,2,0,True,True,8,0,True,0,8,1
Karpov.pgn,Karpov,black,"Kaidanov, Grigory S",Tilburg rapid20,Tilburg,1993.??.??,1993,4,"Kaidanov, Grigory S","Karpov, Anatoly",2640.0,2760.0,0-1,black_win,win,E05,,116,58.0,16,1,2,0,True,True,9,1,True,0,7,0
Karpov.pgn,Karpov,white,"Kaidanov, Grigory S",Tilburg,Tilburg,1993.??.??,1993,4,"Karpov, Anatoly","Kaidanov, Grigory S",2760.0,2640.0,1/2-1/2,draw,draw,D45,,92,46.0,22,2,2,0,True,True,11,2,True,0,11,0
Karpov.pgn,Karpov,black,"Kaidanov, Grigory S",Tilburg,Tilburg,1993.??.??,1993,4,"Kaidanov, Grigory S","Karpov, Anatoly",2640.0,2760.0,1/2-1/2,draw,draw,E05,,33,16.5,4,0,2,0,True,True,2,0,True,0,2,0
Karpov.pgn,Karpov,white,"Kaidanov, Grigory S",Tilburg rapid20,Tilburg,1993.??.??,1993,4,"Karpov, Anatoly","Kaidanov, Grigory S",2760.0,2640.0,1/2-1/2,draw,draw,D30,,96,48.0,22,5,2,0,True,True,11,2,True,0,11,3
Karpov.pgn,Karpov,black,"Jussupow, Artur",Tilburg,Tilburg,1993.??.??,1993,5,"Jussupow, Artur","Karpov, Anatoly",2630.0,2760.0,1/2-1/2,draw,draw,E54,,39,19.5,15,0,2,0,True,True,7,0,True,0,8,0
Karpov.pgn,Karpov,white,"Jussupow, Artur",Tilburg,Tilburg,1993.??.??,1993,5,"Karpov, Anatoly","Jussupow, Artur",2760.0,2630.0,1-0,white_win,win,E17,,113,56.5,15,1,2,0,True,True,7,1,True,0,8,0
Karpov.pgn,Karpov,white,"Beliavsky, Alexander G",Tilburg,Tilburg,1993.??.??,1993,6,"Karpov, Anatoly","Beliavsky, Alexander G",2760.0,2635.0,1/2-1/2,draw,draw,D37,,70,35.0,20,2,2,0,True,True,10,1,True,0,10,1
Karpov.pgn,Karpov,black,"Beliavsky, Alexander G",Tilburg,Tilburg,1993.??.??,1993,6,"Beliavsky, Alexander G","Karpov, Anatoly",2635.0,2760.0,0-1,black_win,win,B17,,122,61.0,24,6,2,0,True,True,12,5,True,0,12,1
Karpov.pgn,Karpov,black,"Ivanchuk, Vassily",Tilburg rapid20,Tilburg,1993.??.??,1993,7,"Ivanchuk, Vassily","Karpov, Anatoly",2705.0,2760.0,0-1,black_win,win,B12,,104,52.0,25,13,0,2,False,False,13,11,False,1,12,2
Karpov.pgn,Karpov,white,"Ivanchuk, Vassily",Tilburg rapid20,Tilburg,1993.??.??,1993,7,"Karpov, Anatoly","Ivanchuk, Vassily",2760.0,2705.0,1/2-1/2,draw,draw,D45,,73,36.5,20,1,2,0,True,True,10,1,True,0,10,0
Karpov.pgn,Karpov,white,"Ivanchuk, Vassily",Tilburg,Tilburg,1993.??.??,1993,7,"Karpov, Anatoly","Ivanchuk, Vassily",2760.0,2705.0,1/2-1/2,draw,draw,A84,,94,47.0,16,2,2,0,True,True,8,1,True,0,8,1
Karpov.pgn,Karpov,black,"Ivanchuk, Vassily",Tilburg,Tilburg,1993.??.??,1993,7,"Ivanchuk, Vassily","Karpov, Anatoly",2705.0,2760.0,1/2-1/2,draw,draw,B17,,139,69.5,24,8,2,1,True,True,13,2,True,0,11,6
Karpov.pgn,Karpov,white,"Christiansen, Larry Mark",Wijk m rapid,Wijk aan Zee,1993.??.??,1993,2,"Karpov, Anatoly","Christiansen, Larry Mark",2725.0,2620.0,1-0,white_win,win,E15,,103,51.5,24,7,2,0,True,True,14,5,True,0,10,2
Karpov.pgn,Karpov,white,"Christiansen, Larry Mark",Wijk m rapid,Wijk aan Zee,1993.??.??,1993,2,"Karpov, Anatoly","Christiansen, Larry Mark",2725.0,2620.0,1-0,white_win,win,A57,,77,38.5,21,6,1,0,False,True,11,0,False,0,10,6
Karpov.pgn,Karpov,white,"Christiansen, Larry Mark",Wijk m,Wijk aan Zee,1993.??.??,1993,2,"Karpov, Anatoly","Christiansen, Larry Mark",2725.0,2620.0,1-0,white_win,win,E15,,93,46.5,20,4,2,0,True,True,10,1,True,0,10,3
Karpov.pgn,Karpov,black,"Christiansen, Larry Mark",Wijk m,Wijk aan Zee,1993.??.??,1993,2,"Christiansen, Larry Mark","Karpov, Anatoly",2620.0,2725.0,1-0,white_win,loss,E12,,23,11.5,4,0,0,0,False,False,2,0,False,0,2,0
Karpov.pgn,Karpov,black,"Christiansen, Larry Mark",Wijk m rapid,Wijk aan Zee,1993.??.??,1993,2,"Christiansen, Larry Mark","Karpov, Anatoly",2620.0,2725.0,1-0,white_win,loss,E22,,117,58.5,25,7,2,0,True,True,12,1,True,0,13,6
Karpov.pgn,Karpov,black,"Christiansen, Larry Mark",Wijk m rapid,Wijk aan Zee,1993.??.??,1993,2,"Christiansen, Larry Mark","Karpov, Anatoly",2620.0,2725.0,1/2-1/2,draw,draw,E32,,72,36.0,12,2,1,0,True,False,6,2,False,0,6,0
Karpov.pgn,Karpov,black,"Nunn, John DM",Wijk m,Wijk aan Zee,1993.??.??,1993,3,"Nunn, John DM","Karpov, Anatoly",2580.0,2725.0,1/2-1/2,draw,draw,C10,,59,29.5,14,0,2,0,True,True,7,0,True,0,7,0
Karpov.pgn,Karpov,white,"Nunn, John DM",Wijk m,Wijk aan Zee,1993.??.??,1993,3,"Karpov, Anatoly","Nunn, John DM",2725.0,2580.0,1-0,white_win,win,E81,,87,43.5,20,10,2,0,True,True,10,8,True,0,10,2
Karpov.pgn,Karpov,white,"Salov, Valery",Wijk m,Wijk aan Zee,1993.??.??,1993,4,"Karpov, Anatoly","Salov, Valery",2725.0,2660.0,1-0,white_win,win,D10,,113,56.5,20,12,0,0,False,False,11,3,False,0,9,9
Karpov.pgn,Karpov,black,"Salov, Valery",Wijk m,Wijk aan Zee,1993.??.??,1993,4,"Salov, Valery","Karpov, Anatoly",2660.0,2725.0,1/2-1/2,draw,draw,E15,,134,67.0,16,5,1,0,True,False,8,2,False,0,8,3
Karpov.pgn,Karpov,white,"Illescas Cordoba, Miguel",Wijk m,Wijk aan Zee,1993.??.??,1993,5,"Karpov, Anatoly","Illescas Cordoba, Miguel",2725.0,2615.0,1/2-1/2,draw,draw,D47,,163,81.5,27,13,2,0,True,True,13,7,True,0,14,6
Karpov.pgn,Karpov,black,"Illescas Cordoba, Miguel",Wijk m,Wijk aan Zee,1993.??.??,1993,5,"Illescas Cordoba, Miguel","Karpov, Anatoly",2615.0,2725.0,1/2-1/2,draw,draw,A17,,81,40.5,18,1,2,0,True,True,9,1,True,0,9,0
Karpov.pgn,Karpov,white,"Illescas Cordoba, Miguel",Wijk m,Wijk aan Zee,1993.??.??,1993,5,"Karpov, Anatoly","Illescas Cordoba, Miguel",2725.0,2615.0,1-0,white_win,win,D45,,121,60.5,22,7,2,0,True,True,11,4,True,0,11,3
Karpov.pgn,Karpov,white,"Kamsky, Gata",Buenos Aires Sicilian,Buenos Aires,1994.??.??,1994,1,"Karpov, Anatoly","Kamsky, Gata",2780.0,2695.0,1/2-1/2,draw,draw,B65,,52,26.0,13,0,2,0,True,True,7,0,True,0,6,0
Karpov.pgn,Karpov,white,"Spangenberg, Hugo",Buenos Aires m rapid,Buenos Aires,1994.??.??,1994,1,"Karpov, Anatoly","Spangenberg, Hugo",2740.0,2510.0,1-0,white_win,win,D20,,133,66.5,26,13,2,1,True,True,13,4,True,1,13,9
Karpov.pgn,Karpov,black,"Salov, Valery",Buenos Aires Sicilian,Buenos Aires,1994.??.??,1994,2,"Salov, Valery","Karpov, Anatoly",2710.0,2780.0,1-0,white_win,loss,B49,,123,61.5,19,1,2,0,True,True,9,1,True,0,10,0
Karpov.pgn,Karpov,black,"Spangenberg, Hugo",Buenos Aires m rapid,Buenos Aires,1994.??.??,1994,2,"Spangenberg, Hugo","Karpov, Anatoly",2510.0,2740.0,1-0,white_win,loss,B17,,113,56.5,26,13,2,0,True,True,12,10,True,0,14,3
Karpov.pgn,Karpov,white,"Spangenberg, Hugo",Buenos Aires m rapid,Buenos Aires,1994.??.??,1994,3,"Karpov, Anatoly","Spangenberg, Hugo",2740.0,2510.0,1-0,white_win,win,D20,,135,67.5,23,28,2,0,True,True,12,5,True,0,11,23
Karpov.pgn,Karpov,white,"Ljubojevic, Ljubomir",Buenos Aires Sicilian,Buenos Aires,1994.??.??,1994,3,"Karpov, Anatoly","Ljubojevic, Ljubomir",2780.0,2580.0,1-0,white_win,win,B85,,91,45.5,18,8,2,0,True,True,9,8,True,0,9,0
Karpov.pgn,Karpov,black,"Ivanchuk, Vassily",Buenos Aires Sicilian,Buenos Aires,1994.??.??,1994,4,"Ivanchuk, Vassily","Karpov, Anatoly",2695.0,2780.0,0-1,black_win,win,B85,,104,52.0,20,5,2,0,True,True,10,2,True,0,10,3
Karpov.pgn,Karpov,black,"Spangenberg, Hugo",Buenos Aires m rapid,Buenos Aires,1994.??.??,1994,4,"Spangenberg, Hugo","Karpov, Anatoly",2510.0,2740.0,0-1,black_win,win,C29,,98,49.0,19,7,2,1,True,True,11,4,True,1,8,3
